"RTD End Time Stamp","Zone Name","Zone PTID","RTD Actual Load"
"2022/01/27 15:00:00","N.Y.C.","61761","6499.8867"
"2022/01/27 15:05:00","N.Y.C.","61761","6502.4805"
"2022/01/27 15:10:00","N.Y.C.","61761","6507.386"
"2022/01/27 15:15:00","N.Y.C.","61761","6522.3057"
"2022/01/27 15:20:00","N.Y.C.","61761","6507.0605"
"2022/01/27 15:25:00","N.Y.C.","61761","6544.6543"
"2022/01/27 15:30:00","N.Y.C.","61761","6529.0215"
"2022/01/27 15:35:00","N.Y.C.","61761","6528.9414"
"2022/01/27 15:40:00","N.Y.C.","61761","6539.25"
"2022/01/27 15:45:00","N.Y.C.","61761","6543.9707"
"2022/01/27 15:50:00","N.Y.C.","61761","6544.2188"
"2022/01/27 15:55:00","N.Y.C.","61761","6563.2266"
"2022/01/27 16:00:00","N.Y.C.","61761","6574.5"
"2022/01/27 16:05:00","N.Y.C.","61761","6556.474"
"2022/01/27 16:10:00","N.Y.C.","61761","6564.2803"
"2022/01/27 16:15:00","N.Y.C.","61761","6547.9595"
"2022/01/27 16:20:00","N.Y.C.","61761","6567.937"
"2022/01/27 16:25:00","N.Y.C.","61761","6600.239"
"2022/01/27 16:30:00","N.Y.C.","61761","6643.0674"
"2022/01/27 16:35:00","N.Y.C.","61761","6657.3594"
"2022/01/27 16:40:00","N.Y.C.","61761","6624.773"
"2022/01/27 16:45:00","N.Y.C.","61761","6633.7783"
"2022/01/27 16:50:00","N.Y.C.","61761","6636.8213"
"2022/01/27 16:55:00","N.Y.C.","61761","6688.205"
"2022/01/27 17:00:00","N.Y.C.","61761","6679.082"
"2022/01/27 17:05:00","N.Y.C.","61761","6728.8896"
"2022/01/27 17:10:00","N.Y.C.","61761","6710.493"
"2022/01/27 17:15:00","N.Y.C.","61761","6731.2607"
"2022/01/27 17:20:00","N.Y.C.","61761","6761.033"
"2022/01/27 17:25:00","N.Y.C.","61761","6745.2812"
"2022/01/27 17:30:00","N.Y.C.","61761","6808.788"
"2022/01/27 17:35:00","N.Y.C.","61761","6836.4575"
"2022/01/27 17:40:00","N.Y.C.","61761","6831.0454"
"2022/01/27 17:45:00","N.Y.C.","61761","6867.373"
"2022/01/27 17:50:00","N.Y.C.","61761","6840.1436"
"2022/01/27 17:55:00","N.Y.C.","61761","6813.295"
"2022/01/27 18:00:00","N.Y.C.","61761","6838.7246"
"2022/01/27 18:05:00","N.Y.C.","61761","6828.2983"
"2022/01/27 18:10:00","N.Y.C.","61761","6752.5547"
"2022/01/27 18:15:00","N.Y.C.","61761","6754.58"
"2022/01/27 18:20:00","N.Y.C.","61761","6713.4937"
"2022/01/27 18:25:00","N.Y.C.","61761","6741.883"
"2022/01/27 18:28:47","N.Y.C.","61761","6734.8677"
"2022/01/27 18:29:59","N.Y.C.","61761","6690.271"
"2022/01/27 18:30:00","N.Y.C.","61761","6705.961"
"2022/01/27 18:35:00","N.Y.C.","61761","6702.718"
"2022/01/27 18:40:00","N.Y.C.","61761","6701.506"
"2022/01/27 18:45:00","N.Y.C.","61761","6743.659"
"2022/01/27 18:50:00","N.Y.C.","61761","6712.914"
"2022/01/27 18:55:00","N.Y.C.","61761","6701.9707"
"2022/01/27 19:00:00","N.Y.C.","61761","6665.4707"
"2022/01/27 19:05:00","N.Y.C.","61761","6639.4697"
"2022/01/27 19:10:00","N.Y.C.","61761","6621.101"
"2022/01/27 19:15:00","N.Y.C.","61761","6607.5596"
"2022/01/27 19:20:00","N.Y.C.","61761","6575.5674"
"2022/01/27 19:25:00","N.Y.C.","61761","6582.037"
"2022/01/27 19:30:00","N.Y.C.","61761","6596.503"
"2022/01/27 19:35:00","N.Y.C.","61761","6526.866"
"2022/01/27 19:40:00","N.Y.C.","61761","6536.3833"
"2022/01/27 19:45:00","N.Y.C.","61761","6540.7764"
"2022/01/27 19:50:00","N.Y.C.","61761","6528.509"
"2022/01/27 19:55:00","N.Y.C.","61761","6535.283"
"2022/01/27 20:00:00","N.Y.C.","61761","6487.472"
"2022/01/27 20:05:00","N.Y.C.","61761","6449.9033"
"2022/01/27 20:10:00","N.Y.C.","61761","6446.172"
"2022/01/27 20:15:00","N.Y.C.","61761","6420.662"
"2022/01/27 20:20:00","N.Y.C.","61761","6432.7827"
"2022/01/27 20:25:00","N.Y.C.","61761","6441.0063"
"2022/01/27 20:30:00","N.Y.C.","61761","6405.562"
"2022/01/27 20:35:00","N.Y.C.","61761","6366.8213"
"2022/01/27 20:40:00","N.Y.C.","61761","6361.3184"
"2022/01/27 20:45:00","N.Y.C.","61761","6351.0137"
"2022/01/27 20:50:00","N.Y.C.","61761","6336.176"
"2022/01/27 20:55:00","N.Y.C.","61761","6318.415"
"2022/01/27 21:00:00","N.Y.C.","61761","6321.5137"
"2022/01/27 21:05:00","N.Y.C.","61761","6282.552"
"2022/01/27 21:10:00","N.Y.C.","61761","6241.119"
"2022/01/27 21:15:00","N.Y.C.","61761","6227.1123"
"2022/01/27 21:20:00","N.Y.C.","61761","6190.723"
"2022/01/27 21:25:00","N.Y.C.","61761","6182.283"
"2022/01/27 21:30:00","N.Y.C.","61761","6177.6924"
"2022/01/27 21:35:00","N.Y.C.","61761","6118.796"
"2022/01/27 21:40:00","N.Y.C.","61761","6129.075"
"2022/01/27 21:45:00","N.Y.C.","61761","6117.3433"
"2022/01/27 21:50:00","N.Y.C.","61761","6096.2344"
"2022/01/27 21:55:00","N.Y.C.","61761","6079.1963"
"2022/01/27 22:00:00","N.Y.C.","61761","6062.1973"
"2022/01/27 22:05:00","N.Y.C.","61761","5981.8184"
"2022/01/27 22:10:00","N.Y.C.","61761","5953.247"
"2022/01/27 22:15:00","N.Y.C.","61761","5943.4116"
"2022/01/27 22:20:00","N.Y.C.","61761","5909.8438"
"2022/01/27 22:25:00","N.Y.C.","61761","5853.541"
"2022/01/27 22:30:00","N.Y.C.","61761","5862.128"
"2022/01/27 22:35:00","N.Y.C.","61761","5797.955"
"2022/01/27 22:40:00","N.Y.C.","61761","5766.1597"
"2022/01/27 22:45:00","N.Y.C.","61761","5762.04"
"2022/01/27 22:50:00","N.Y.C.","61761","5747.7812"
"2022/01/27 22:55:00","N.Y.C.","61761","5709.337"
"2022/01/27 23:00:00","N.Y.C.","61761","5691.12"
"2022/01/27 23:05:00","N.Y.C.","61761","5650.0557"
"2022/01/27 23:10:00","N.Y.C.","61761","5612.489"
"2022/01/27 23:15:00","N.Y.C.","61761","5587.836"
"2022/01/27 23:20:00","N.Y.C.","61761","5545.4893"
"2022/01/27 23:25:00","N.Y.C.","61761","5551.6733"
"2022/01/27 23:30:00","N.Y.C.","61761","5510.741"
"2022/01/27 23:35:00","N.Y.C.","61761","5481.4775"
"2022/01/27 23:40:00","N.Y.C.","61761","5447.13"
"2022/01/27 23:45:00","N.Y.C.","61761","5423.6465"
"2022/01/27 23:50:00","N.Y.C.","61761","5400.789"
"2022/01/27 23:55:00","N.Y.C.","61761","5385.543"
"2022/01/28 00:00:00","N.Y.C.","61761","5329.907"
"2022/01/28 00:05:00","N.Y.C.","61761","5312.3496"
"2022/01/28 00:10:00","N.Y.C.","61761","5271.5127"
"2022/01/28 00:15:00","N.Y.C.","61761","5244.9346"
"2022/01/28 00:20:00","N.Y.C.","61761","5249.598"
"2022/01/28 00:25:00","N.Y.C.","61761","5223.1494"
"2022/01/28 00:30:00","N.Y.C.","61761","5196.3945"
"2022/01/28 00:35:00","N.Y.C.","61761","5183.209"
"2022/01/28 00:40:00","N.Y.C.","61761","5153.2207"
"2022/01/28 00:45:00","N.Y.C.","61761","5142.116"
"2022/01/28 00:50:00","N.Y.C.","61761","5120.1084"
"2022/01/28 00:55:00","N.Y.C.","61761","5108.0225"
"2022/01/28 01:00:00","N.Y.C.","61761","5098.237"
"2022/01/28 01:05:00","N.Y.C.","61761","5079.5225"
"2022/01/28 01:10:00","N.Y.C.","61761","5066.1465"
"2022/01/28 01:15:00","N.Y.C.","61761","5033.5664"
"2022/01/28 01:20:00","N.Y.C.","61761","5049.2876"
"2022/01/28 01:25:00","N.Y.C.","61761","5030.1924"
"2022/01/28 01:30:00","N.Y.C.","61761","5015.986"
"2022/01/28 01:35:00","N.Y.C.","61761","5003.1807"
"2022/01/28 01:40:00","N.Y.C.","61761","4987.744"
"2022/01/28 01:45:00","N.Y.C.","61761","4978.6143"
"2022/01/28 01:50:00","N.Y.C.","61761","4957.0684"
"2022/01/28 01:55:00","N.Y.C.","61761","4937.413"
"2022/01/28 02:00:00","N.Y.C.","61761","4933.142"
"2022/01/28 02:05:00","N.Y.C.","61761","4883.741"
"2022/01/28 02:10:00","N.Y.C.","61761","4889.8735"
"2022/01/28 02:15:00","N.Y.C.","61761","4873.7295"
"2022/01/28 02:15:25","N.Y.C.","61761","4861.2266"
"2022/01/28 02:16:49","N.Y.C.","61761","4869.1396"
"2022/01/28 02:20:00","N.Y.C.","61761","4874.1416"
"2022/01/28 02:25:00","N.Y.C.","61761","4861.317"
"2022/01/28 02:30:00","N.Y.C.","61761","4865.716"
"2022/01/28 02:35:00","N.Y.C.","61761","4857.341"
"2022/01/28 02:40:00","N.Y.C.","61761","4844.5684"
"2022/01/28 02:45:00","N.Y.C.","61761","4829.129"
"2022/01/28 02:50:00","N.Y.C.","61761","4830.8545"
"2022/01/28 02:55:00","N.Y.C.","61761","4813.111"
"2022/01/28 03:00:00","N.Y.C.","61761","4808.523"
"2022/01/28 03:05:00","N.Y.C.","61761","4804.083"
"2022/01/28 03:10:00","N.Y.C.","61761","4809.1807"
"2022/01/28 03:15:00","N.Y.C.","61761","4779.395"
"2022/01/28 03:20:00","N.Y.C.","61761","4766.4863"
"2022/01/28 03:25:00","N.Y.C.","61761","4777.6836"
"2022/01/28 03:30:00","N.Y.C.","61761","4785.302"
"2022/01/28 03:35:00","N.Y.C.","61761","4764.0615"
"2022/01/28 03:40:00","N.Y.C.","61761","4769.2695"
"2022/01/28 03:45:00","N.Y.C.","61761","4770.2407"
"2022/01/28 03:50:00","N.Y.C.","61761","4761.253"
"2022/01/28 03:55:00","N.Y.C.","61761","4762.3477"
"2022/01/28 04:00:00","N.Y.C.","61761","4759.998"
"2022/01/28 04:05:00","N.Y.C.","61761","4746.6875"
"2022/01/28 04:10:00","N.Y.C.","61761","4795.572"
"2022/01/28 04:15:00","N.Y.C.","61761","4768.635"
"2022/01/28 04:20:00","N.Y.C.","61761","4803.0503"
"2022/01/28 04:25:00","N.Y.C.","61761","4785.205"
"2022/01/28 04:30:00","N.Y.C.","61761","4809.0776"
"2022/01/28 04:35:00","N.Y.C.","61761","4807.2637"
"2022/01/28 04:40:00","N.Y.C.","61761","4821.504"
"2022/01/28 04:45:00","N.Y.C.","61761","4839.9463"
"2022/01/28 04:50:00","N.Y.C.","61761","4829.7256"
"2022/01/28 04:55:00","N.Y.C.","61761","4848.1577"
"2022/01/28 05:00:00","N.Y.C.","61761","4856.882"
"2022/01/28 05:05:00","N.Y.C.","61761","4871.6606"
"2022/01/28 05:10:00","N.Y.C.","61761","4906.0874"
"2022/01/28 05:15:00","N.Y.C.","61761","4937.1035"
"2022/01/28 05:20:00","N.Y.C.","61761","4971.788"
"2022/01/28 05:25:00","N.Y.C.","61761","4990.961"
"2022/01/28 05:30:00","N.Y.C.","61761","5030.7695"
"2022/01/28 05:35:00","N.Y.C.","61761","5056.964"
"2022/01/28 05:40:00","N.Y.C.","61761","5073.3965"
"2022/01/28 05:45:00","N.Y.C.","61761","5093.8926"
"2022/01/28 05:50:00","N.Y.C.","61761","5090.0713"
"2022/01/28 05:55:00","N.Y.C.","61761","5140.041"
"2022/01/28 06:00:00","N.Y.C.","61761","5192.22"
"2022/01/28 06:05:00","N.Y.C.","61761","5189.6914"
"2022/01/28 06:10:00","N.Y.C.","61761","5288.439"
"2022/01/28 06:15:00","N.Y.C.","61761","5298.0303"
"2022/01/28 06:20:00","N.Y.C.","61761","5373.279"
"2022/01/28 06:25:00","N.Y.C.","61761","5390.8574"
"2022/01/28 06:30:00","N.Y.C.","61761","5409.494"
"2022/01/28 06:35:00","N.Y.C.","61761","5456.631"
"2022/01/28 06:37:09","N.Y.C.","61761","5493.8086"
"2022/01/28 06:39:03","N.Y.C.","61761","5501.5557"
"2022/01/28 06:40:00","N.Y.C.","61761","5533.5186"
"2022/01/28 06:45:00","N.Y.C.","61761","5519.795"
"2022/01/28 06:50:00","N.Y.C.","61761","5568.575"
"2022/01/28 06:55:00","N.Y.C.","61761","5604.257"
"2022/01/28 07:00:00","N.Y.C.","61761","5657.2383"
"2022/01/28 07:05:00","N.Y.C.","61761","5706.4683"
"2022/01/28 07:10:00","N.Y.C.","61761","5765.331"
"2022/01/28 07:15:00","N.Y.C.","61761","5820.993"
"2022/01/28 07:20:00","N.Y.C.","61761","5819.854"
"2022/01/28 07:25:00","N.Y.C.","61761","5854.651"
"2022/01/28 07:30:00","N.Y.C.","61761","5896.8057"
"2022/01/28 07:35:00","N.Y.C.","61761","5921.3027"
"2022/01/28 07:40:00","N.Y.C.","61761","5956.026"
"2022/01/28 07:45:00","N.Y.C.","61761","5960.0986"
"2022/01/28 07:50:00","N.Y.C.","61761","5973.2197"
"2022/01/28 07:55:00","N.Y.C.","61761","6015.0874"
"2022/01/28 08:00:00","N.Y.C.","61761","5998.292"
"2022/01/28 08:05:00","N.Y.C.","61761","6034.1567"
"2022/01/28 08:10:00","N.Y.C.","61761","6094.9375"
"2022/01/28 08:15:00","N.Y.C.","61761","6105.341"
"2022/01/28 08:20:00","N.Y.C.","61761","6160.1494"
"2022/01/28 08:25:00","N.Y.C.","61761","6132.444"
"2022/01/28 08:30:00","N.Y.C.","61761","6190.8633"
"2022/01/28 08:35:00","N.Y.C.","61761","6197.126"
"2022/01/28 08:40:00","N.Y.C.","61761","6252.503"
"2022/01/28 08:45:00","N.Y.C.","61761","6264.208"
"2022/01/28 08:50:00","N.Y.C.","61761","6267.96"
"2022/01/28 08:55:00","N.Y.C.","61761","6317.308"
"2022/01/28 09:00:00","N.Y.C.","61761","6310.662"
"2022/01/28 09:05:00","N.Y.C.","61761","6337.4185"
"2022/01/28 09:10:00","N.Y.C.","61761","6340.795"
"2022/01/28 09:15:00","N.Y.C.","61761","6380.252"
"2022/01/28 09:20:00","N.Y.C.","61761","6395.4917"
"2022/01/28 09:25:00","N.Y.C.","61761","6405.927"
"2022/01/28 09:30:00","N.Y.C.","61761","6424.169"
"2022/01/28 09:35:00","N.Y.C.","61761","6443.6406"
"2022/01/28 09:40:00","N.Y.C.","61761","6412.1045"
"2022/01/28 09:45:00","N.Y.C.","61761","6443.238"
"2022/01/28 09:50:00","N.Y.C.","61761","6439.331"
"2022/01/28 09:55:00","N.Y.C.","61761","6443.078"
"2022/01/28 10:00:00","N.Y.C.","61761","6495.3623"
"2022/01/28 10:05:00","N.Y.C.","61761","6501.222"
"2022/01/28 10:10:00","N.Y.C.","61761","6506.0254"
"2022/01/28 10:15:00","N.Y.C.","61761","6494.588"
"2022/01/28 10:20:00","N.Y.C.","61761","6477.177"
"2022/01/28 10:25:00","N.Y.C.","61761","6518.5425"
"2022/01/28 10:30:00","N.Y.C.","61761","6519.5464"
"2022/01/28 10:35:00","N.Y.C.","61761","6479.454"
"2022/01/28 10:40:00","N.Y.C.","61761","6484.3374"
"2022/01/28 10:45:00","N.Y.C.","61761","6537.1436"
"2022/01/28 10:50:00","N.Y.C.","61761","6567.3213"
"2022/01/28 10:55:00","N.Y.C.","61761","6543.8213"
"2022/01/28 11:00:00","N.Y.C.","61761","6565.3594"
"2022/01/28 11:05:00","N.Y.C.","61761","6562.7725"
"2022/01/28 11:10:00","N.Y.C.","61761","6542.3066"
"2022/01/28 11:15:00","N.Y.C.","61761","6566.666"
"2022/01/28 11:20:00","N.Y.C.","61761","6597.435"
"2022/01/28 11:25:00","N.Y.C.","61761","6555.9434"
"2022/01/28 11:30:00","N.Y.C.","61761","6585.377"
"2022/01/28 11:35:00","N.Y.C.","61761","6610.3955"
"2022/01/28 11:40:00","N.Y.C.","61761","6599.31"
"2022/01/28 11:45:00","N.Y.C.","61761","6600.241"
"2022/01/28 11:50:00","N.Y.C.","61761","6610.6904"
"2022/01/28 11:55:00","N.Y.C.","61761","6630.292"
"2022/01/28 12:00:00","N.Y.C.","61761","6620.3467"
"2022/01/28 12:05:00","N.Y.C.","61761","6610.67"
"2022/01/28 12:10:00","N.Y.C.","61761","6604.6895"
"2022/01/28 12:15:00","N.Y.C.","61761","6597.0137"
"2022/01/28 12:20:00","N.Y.C.","61761","6599.7197"
"2022/01/28 12:25:00","N.Y.C.","61761","6585.2812"
"2022/01/28 12:30:00","N.Y.C.","61761","6626.371"
"2022/01/28 12:35:00","N.Y.C.","61761","6586.6094"
"2022/01/28 12:40:00","N.Y.C.","61761","6625.3413"
"2022/01/28 12:45:00","N.Y.C.","61761","6595.38"
"2022/01/28 12:50:00","N.Y.C.","61761","6590.2783"
"2022/01/28 12:55:00","N.Y.C.","61761","6572.6904"
"2022/01/28 13:00:00","N.Y.C.","61761","6584.507"
"2022/01/28 13:05:00","N.Y.C.","61761","6565.145"
"2022/01/28 13:10:00","N.Y.C.","61761","6557.001"
"2022/01/28 13:15:00","N.Y.C.","61761","6563.3276"
"2022/01/28 13:20:00","N.Y.C.","61761","6520.506"
"2022/01/28 13:25:00","N.Y.C.","61761","6548.95"
"2022/01/28 13:30:00","N.Y.C.","61761","6542.2676"
"2022/01/28 13:35:00","N.Y.C.","61761","6541.8467"
"2022/01/28 13:40:00","N.Y.C.","61761","6569.8877"
"2022/01/28 13:45:00","N.Y.C.","61761","6542.573"
"2022/01/28 13:50:00","N.Y.C.","61761","6555.0693"
"2022/01/28 13:55:00","N.Y.C.","61761","6549.8823"
"2022/01/28 14:00:00","N.Y.C.","61761","6525.705"
"2022/01/28 14:05:00","N.Y.C.","61761","6617.7075"
"2022/01/28 14:10:00","N.Y.C.","61761","6554.039"
"2022/01/28 14:15:00","N.Y.C.","61761","6552.198"
"2022/01/28 14:20:00","N.Y.C.","61761","6560.4326"
"2022/01/28 14:25:00","N.Y.C.","61761","6570.5684"
"2022/01/28 14:30:00","N.Y.C.","61761","6559.6084"
"2022/01/28 14:35:00","N.Y.C.","61761","6543.1367"
"2022/01/28 14:40:00","N.Y.C.","61761","6546.1685"
"2022/01/28 14:45:00","N.Y.C.","61761","6553.1104"
"2022/01/28 14:50:00","N.Y.C.","61761","6526.1313"
"2022/01/28 14:55:00","N.Y.C.","61761","6540.08"
"2022/01/28 15:00:00","N.Y.C.","61761","6545.285"
"2022/01/28 15:05:00","N.Y.C.","61761","6547.641"
"2022/01/28 15:10:00","N.Y.C.","61761","6542.9062"
"2022/01/28 15:15:00","N.Y.C.","61761","6532.246"
"2022/01/28 15:20:00","N.Y.C.","61761","6569.0283"
"2022/01/28 15:25:00","N.Y.C.","61761","6547.5938"
"2022/01/28 15:29:47","N.Y.C.","61761","6567.0107"
"2022/01/28 15:30:00","N.Y.C.","61761","6546.3364"
"2022/01/28 15:34:47","N.Y.C.","61761","6534.4272"
"2022/01/28 15:35:00","N.Y.C.","61761","6557.2656"
"2022/01/28 15:35:11","N.Y.C.","61761","6541.714"
"2022/01/28 15:40:00","N.Y.C.","61761","6555.334"
"2022/01/28 15:45:00","N.Y.C.","61761","6564.3843"
"2022/01/28 15:50:00","N.Y.C.","61761","6579.6226"
"2022/01/28 15:55:00","N.Y.C.","61761","6575.176"
"2022/01/28 16:00:00","N.Y.C.","61761","6584.719"
"2022/01/28 16:05:00","N.Y.C.","61761","6564.9033"
"2022/01/28 16:10:00","N.Y.C.","61761","6556.96"
"2022/01/28 16:15:00","N.Y.C.","61761","6577.035"
"2022/01/28 16:20:00","N.Y.C.","61761","6609.444"
"2022/01/28 16:25:00","N.Y.C.","61761","6586.9775"
"2022/01/28 16:30:00","N.Y.C.","61761","6631.8633"
"2022/01/28 16:35:00","N.Y.C.","61761","6621.1157"
"2022/01/28 16:40:00","N.Y.C.","61761","6616.0225"
"2022/01/28 16:45:00","N.Y.C.","61761","6625.3955"
"2022/01/28 16:50:00","N.Y.C.","61761","6649.999"
"2022/01/28 16:55:00","N.Y.C.","61761","6629.3066"
"2022/01/28 17:00:00","N.Y.C.","61761","6622.9604"
"2022/01/28 17:05:00","N.Y.C.","61761","6666.4346"
"2022/01/28 17:10:00","N.Y.C.","61761","6656.9414"
"2022/01/28 17:15:00","N.Y.C.","61761","6672.4707"
"2022/01/28 17:20:00","N.Y.C.","61761","6697.514"
"2022/01/28 17:25:00","N.Y.C.","61761","6666.286"
"2022/01/28 17:30:00","N.Y.C.","61761","6710.3555"
"2022/01/28 17:35:00","N.Y.C.","61761","6718.88"
"2022/01/28 17:40:00","N.Y.C.","61761","6653.2227"
"2022/01/28 17:45:00","N.Y.C.","61761","6677.33"
"2022/01/28 17:50:00","N.Y.C.","61761","6698.951"
"2022/01/28 17:55:00","N.Y.C.","61761","6674.9746"
"2022/01/28 18:00:00","N.Y.C.","61761","6679.715"
"2022/01/28 18:05:00","N.Y.C.","61761","6653.5635"
"2022/01/28 18:10:00","N.Y.C.","61761","6644.008"
"2022/01/28 18:15:00","N.Y.C.","61761","6610.082"
"2022/01/28 18:20:00","N.Y.C.","61761","6591.1904"
"2022/01/28 18:25:00","N.Y.C.","61761","6574.0767"
"2022/01/28 18:30:00","N.Y.C.","61761","6568.821"
"2022/01/28 18:35:00","N.Y.C.","61761","6566.732"
"2022/01/28 18:40:00","N.Y.C.","61761","6553.664"
"2022/01/28 18:45:00","N.Y.C.","61761","6552.5547"
"2022/01/28 18:50:00","N.Y.C.","61761","6498.454"
"2022/01/28 18:55:00","N.Y.C.","61761","6498.0205"
"2022/01/28 19:00:00","N.Y.C.","61761","6523.173"
"2022/01/28 19:05:00","N.Y.C.","61761","6504.579"
"2022/01/28 19:10:00","N.Y.C.","61761","6492.5547"
"2022/01/28 19:15:00","N.Y.C.","61761","6472.8906"
"2022/01/28 19:20:00","N.Y.C.","61761","6480.0537"
"2022/01/28 19:25:00","N.Y.C.","61761","6442.436"
"2022/01/28 19:30:00","N.Y.C.","61761","6418.4707"
"2022/01/28 19:35:00","N.Y.C.","61761","6411.4414"
"2022/01/28 19:40:00","N.Y.C.","61761","6402.6436"
"2022/01/28 19:45:00","N.Y.C.","61761","6410.3896"
"2022/01/28 19:50:00","N.Y.C.","61761","6365.753"
"2022/01/28 19:55:00","N.Y.C.","61761","6308.323"
"2022/01/28 20:00:00","N.Y.C.","61761","6301.925"
"2022/01/28 20:05:00","N.Y.C.","61761","6281.8604"
"2022/01/28 20:10:00","N.Y.C.","61761","6252.783"
"2022/01/28 20:15:00","N.Y.C.","61761","6260.747"
"2022/01/28 20:20:00","N.Y.C.","61761","6263.0225"
"2022/01/28 20:25:00","N.Y.C.","61761","6247.8154"
"2022/01/28 20:30:00","N.Y.C.","61761","6225.245"
"2022/01/28 20:35:00","N.Y.C.","61761","6217.3203"
"2022/01/28 20:40:00","N.Y.C.","61761","6215.783"
"2022/01/28 20:45:00","N.Y.C.","61761","6206.288"
"2022/01/28 20:50:00","N.Y.C.","61761","6193.6914"
"2022/01/28 20:55:00","N.Y.C.","61761","6178.043"
"2022/01/28 21:00:00","N.Y.C.","61761","6175.124"
"2022/01/28 21:05:00","N.Y.C.","61761","6144.8745"
"2022/01/28 21:10:00","N.Y.C.","61761","6094.524"
"2022/01/28 21:15:00","N.Y.C.","61761","6098.9526"
"2022/01/28 21:20:00","N.Y.C.","61761","6081.7495"
"2022/01/28 21:25:00","N.Y.C.","61761","6068.459"
"2022/01/28 21:30:00","N.Y.C.","61761","6049.0977"
"2022/01/28 21:35:00","N.Y.C.","61761","6022.149"
"2022/01/28 21:40:00","N.Y.C.","61761","6009.5396"
"2022/01/28 21:45:00","N.Y.C.","61761","5989.2646"
"2022/01/28 21:50:00","N.Y.C.","61761","6016.327"
"2022/01/28 21:55:00","N.Y.C.","61761","5985.158"
"2022/01/28 22:00:00","N.Y.C.","61761","5943.198"
"2022/01/28 22:05:00","N.Y.C.","61761","5961.51"
"2022/01/28 22:10:00","N.Y.C.","61761","5880.3"
"2022/01/28 22:15:00","N.Y.C.","61761","5854.6055"
"2022/01/28 22:20:00","N.Y.C.","61761","5853.008"
"2022/01/28 22:25:00","N.Y.C.","61761","5841.998"
"2022/01/28 22:30:00","N.Y.C.","61761","5833.252"
"2022/01/28 22:35:00","N.Y.C.","61761","5821.7715"
"2022/01/28 22:40:00","N.Y.C.","61761","5813.2793"
"2022/01/28 22:45:00","N.Y.C.","61761","5782.2466"
"2022/01/28 22:50:00","N.Y.C.","61761","5744.88"
"2022/01/28 22:55:00","N.Y.C.","61761","5715.085"
"2022/01/28 23:00:00","N.Y.C.","61761","5662.0625"
"2022/01/28 23:03:35","N.Y.C.","61761","5689.2354"
"2022/01/28 23:05:00","N.Y.C.","61761","5642.401"
"2022/01/28 23:05:59","N.Y.C.","61761","5634.869"
"2022/01/28 23:10:00","N.Y.C.","61761","5614.2666"
"2022/01/28 23:15:00","N.Y.C.","61761","5612.333"
"2022/01/28 23:20:00","N.Y.C.","61761","5587.205"
"2022/01/28 23:25:00","N.Y.C.","61761","5551.997"
"2022/01/28 23:30:00","N.Y.C.","61761","5538.962"
"2022/01/28 23:35:00","N.Y.C.","61761","5504.119"
"2022/01/28 23:40:00","N.Y.C.","61761","5484.4097"
"2022/01/28 23:45:00","N.Y.C.","61761","5462.9526"
"2022/01/28 23:50:00","N.Y.C.","61761","5432.551"
"2022/01/28 23:55:00","N.Y.C.","61761","5436.6367"
"2022/01/29 00:00:00","N.Y.C.","61761","5391.2217"
"2022/01/29 00:05:00","N.Y.C.","61761","5388.407"
"2022/01/29 00:06:25","N.Y.C.","61761","5369.2163"
"2022/01/29 00:08:07","N.Y.C.","61761","5352.5356"
"2022/01/29 00:10:00","N.Y.C.","61761","5335.563"
"2022/01/29 00:15:00","N.Y.C.","61761","5349.2266"
"2022/01/29 00:20:00","N.Y.C.","61761","5341.0303"
"2022/01/29 00:22:49","N.Y.C.","61761","5289.59"
"2022/01/29 00:25:00","N.Y.C.","61761","5306.251"
"2022/01/29 00:28:37","N.Y.C.","61761","5284.2256"
"2022/01/29 00:30:00","N.Y.C.","61761","5291.5586"
"2022/01/29 00:35:00","N.Y.C.","61761","5297.1533"
"2022/01/29 00:40:00","N.Y.C.","61761","5281.9414"
"2022/01/29 00:45:00","N.Y.C.","61761","5250.8306"
"2022/01/29 00:50:00","N.Y.C.","61761","5229.0576"
"2022/01/29 00:55:00","N.Y.C.","61761","5207.4473"
"2022/01/29 01:00:00","N.Y.C.","61761","5189.0854"
"2022/01/29 01:05:00","N.Y.C.","61761","5170.6465"
"2022/01/29 01:10:00","N.Y.C.","61761","5178.486"
"2022/01/29 01:15:00","N.Y.C.","61761","5155.8525"
"2022/01/29 01:20:00","N.Y.C.","61761","5151.0386"
"2022/01/29 01:25:00","N.Y.C.","61761","5142.868"
"2022/01/29 01:30:00","N.Y.C.","61761","5142.8926"
"2022/01/29 01:35:00","N.Y.C.","61761","5119.802"
"2022/01/29 01:40:00","N.Y.C.","61761","5118.3896"
"2022/01/29 01:45:00","N.Y.C.","61761","5095.0044"
"2022/01/29 01:50:00","N.Y.C.","61761","5089.7256"
"2022/01/29 01:55:00","N.Y.C.","61761","5095.1035"
"2022/01/29 02:00:00","N.Y.C.","61761","5066.975"
"2022/01/29 02:05:00","N.Y.C.","61761","5075.5244"
"2022/01/29 02:10:00","N.Y.C.","61761","5058.5444"
"2022/01/29 02:15:00","N.Y.C.","61761","5033.5303"
"2022/01/29 02:20:00","N.Y.C.","61761","5049.2246"
"2022/01/29 02:25:00","N.Y.C.","61761","5027.893"
"2022/01/29 02:30:00","N.Y.C.","61761","5031.7695"
